delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,polygon.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,beeeep.started,beeeep.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,1000,exp,18,5,221,4,1241.180877,,1241.174951,1241.180877,1241.280794,1242.180807,1242.180807,1242.650295,space,0.4686061,None,1242.651903,1243.063792,1243.379962,1243.368473,1243.368495,1243.379962,1243.379962,0.0006849,1243.379962,1245.966951,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.5970335000001796],1,[2.597136099999716],[2.597142399999939],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,18,6,222,1,1245.980281,,1245.973698,1245.980281,1246.080638,1246.979995,1246.979995,1248.716152,space,1.7268254,None,1248.717754,1249.129829,1249.445732,1249.431462,1249.431484,1249.445732,1249.445732,0.0005469,1249.445732,1251.099572,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.666827099999864],1,[1.6669326999999612],[1.6669379999998455],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,18,7,223,6,1251.112832,,1251.106135,1251.112832,1251.213046,1252.113516,1252.113516,1252.182573,space,0.068138,None,1252.184186,1252.296126,1252.612149,1252.59808,1252.598099,1252.612149,1252.612149,0.0005432,1252.612149,1255.133301,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.5337282000000414],1,[2.5338834999997744],[2.533890799999881],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,18,8,224,0,1255.145666,,1255.139703,1255.145666,1255.245942,1256.145619,1256.145619,1256.266231,space,0.1097772,None,1256.267842,1256.379005,1256.694796,1256.675837,1256.675857,1256.694796,1256.694796,0.0004983,1256.694796,1258.948357,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.2712468999998237],1,[2.271359299999858],[2.2713650999999118],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,18,9,225,7,1258.961863,,1258.955134,1258.961863,1259.061945,1259.961674,1259.961674,1259.998534,space,0.0354383,None,1260.000649,1260.41188,,1260.688174,1260.688196,1260.710913,1260.710913,0.0004986,1260.710913,1262.364551,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.675139500000114],1,[1.6752483000000211],[1.675253999999768],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,18,10,226,2,1262.378103,,1262.37117,1262.378103,1262.478529,1263.377922,1263.377922,1263.76511,space,0.3821328,None,1263.767062,1264.47778,,1264.754342,1264.754362,1264.777111,1264.777111,0.0004811,1264.777111,1265.797657,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.042058200000156],1,[1.0421682999999575],[1.0421740000001591],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,18,11,227,9,1265.811034,,1265.804361,1265.811034,1265.911186,1266.810731,1266.810731,1266.831433,space,0.0090828,None,1266.833016,1266.94401,1267.24424,1267.234857,1267.234876,1267.24424,1267.24424,0.0004829,1267.24424,1268.664087,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.4280697999997756],1,[1.4281777999999576],[1.4281832000001486],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,19,0,228,0,1268.677235,,1268.670473,1268.677235,1268.777684,1269.677151,1269.677151,1270.279867,space,0.5941796,None,1270.281434,1270.39434,1270.709789,1270.690084,1270.690104,1270.709789,1270.709789,0.0005001,1270.709789,1271.963161,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.2718681999999717],1,[1.2719703999996455],[1.2719756999999845],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,19,1,229,4,1271.97703,,1271.969643,1271.97703,1272.076852,1272.976737,1272.976737,1273.046231,space,0.0603685,None,1273.047829,1273.459996,1273.760191,1273.748106,1273.748127,1273.760191,1273.760191,0.0005118,1273.760191,1274.862724,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.1133015000000341],1,[1.1134022999999615],[1.1134079000003112],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,19,2,230,8,1274.876555,,1274.869157,1274.876555,1274.976526,1275.876894,1275.876894,1276.262941,space,0.3714614,None,1276.264501,1276.976099,1277.276128,1277.266573,1277.266593,1277.276128,1277.276128,0.0005045,1277.276128,1278.545841,400,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.2779602000000523],1,[1.278066399999716],[1.2780720000000656],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,19,3,231,2,1278.559248,,1278.552545,1278.559248,1278.659383,1279.559213,1279.559213,1279.712149,space,0.1501831,None,1279.713752,1280.425707,1280.741636,1280.721369,1280.721391,1280.741636,1280.741636,0.0005781,1280.741636,1281.980276,500,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.2573907000000872],1,[1.2575455999999576],[1.2575532999999268],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,19,4,232,11,1281.992486,,1281.986995,1281.992486,1282.092274,1282.99239,1282.99239,1283.311709,space,0.3086613,None,1283.313338,1284.025207,1284.3413,1284.328709,1284.32873,1284.3413,1284.3413,0.0005436,1284.3413,1285.345199,600,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.0152069000000665],1,[1.015321800000038],[1.0153274999997848],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,19,5,233,1,1285.358549,,1285.351821,1285.358549,1285.458516,1286.358447,1286.358447,1286.861485,space,0.4985141,None,1286.863103,1287.274709,1287.590948,1287.576222,1287.576242,1287.590948,1287.590948,0.0005509,1287.590948,1289.828869,600,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.2511942000001],1,[2.2513512000000446],[2.2513582999999926],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,19,6,234,3,1289.84113,,1289.835214,1289.84113,1289.941351,1290.840997,1290.840997,1291.110678,space,0.2538346,None,1291.112468,1291.224273,1291.54015,1291.521181,1291.521202,1291.54015,1291.54015,0.000493,1291.54015,1294.395335,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.872628299999633],1,[2.8727951000000758],[2.87280359999977],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,19,7,235,7,1294.407389,,1294.40234,1294.407389,1294.508052,1295.407032,1295.407032,1295.677685,space,0.2624929,None,1295.679352,1296.090643,,1296.343768,1296.343788,1296.356416,1296.356416,0.0005297,1296.356416,1298.560597,300,[-0.028333333333333332],[-0.29333333333333333],[1],[0],[0],[2.2155211999997846],1,[2.2156316000000515],[2.2156371999999465],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,19,8,236,10,1298.57371,,1298.567098,1298.57371,1298.673362,1299.573343,1299.573343,1299.759695,space,0.1839442,None,1299.7613,1300.173582,,1300.462941,1300.462962,1300.472563,1300.472563,0.0005663,1300.472563,1302.810909,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[2.3465909999999894],1,[2.3467799999998533],[2.3467866000000868],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,19,9,237,9,1302.82274,,1302.817573,1302.82274,1302.923176,1303.822801,1303.822801,1304.075364,space,0.2425333,None,1304.078512,1304.189262,1304.505131,1304.484419,1304.484437,1304.505131,1304.505131,0.0004604,1304.505131,1309.361022,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[4.875195000000076],1,[4.87540829999989],[4.875418799999807],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,19,10,238,5,1309.372534,,1309.368486,1309.372534,1309.472681,1310.372352,1310.372352,1310.691899,space,0.3110457,None,1310.693687,1311.405057,,1311.693313,1311.693333,1311.70531,1311.70531,0.0005295,1311.70531,1318.957515,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[7.2629345000000285],1,[7.263047899999947],[7.263053300000138],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,19,11,239,6,1318.971141,,1318.964137,1318.971141,1319.070701,1319.970604,1319.970604,1319.990168,space,0.0158475,None,1319.991699,1320.104174,1320.436513,1320.42098,1320.421,1320.436513,1320.436513,0.000545,1320.436513,1321.740434,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.3181457000000592],1,[1.3182653999997456],[1.3182714999998097],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,20,0,240,0,1321.75385,,1321.747075,1321.75385,1321.853705,1322.753851,1322.753851,1322.808116,space,0.0433344,None,1322.809729,1322.920143,1323.220118,1323.209995,1323.210015,1323.220118,1323.220118,0.0004997,1323.220118,1324.423561,200,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.21235119999983],1,[1.2124606000002132],[1.2124666000004254],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,20,1,241,2,1324.436669,,1324.430139,1324.436669,1324.536936,1325.436521,1325.436521,1325.822546,space,0.3723872,None,1325.824121,1326.536251,,1326.813137,1326.813156,1326.83577,1326.83577,0.0004687,1326.83577,1329.955952,500,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[3.1415446000000884],1,[3.14165469999989],[3.141660100000081],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,20,2,242,10,1329.96982,,1329.962884,1329.96982,1330.069251,1330.969251,1330.969251,1331.18893,space,0.2149475,None,1331.190485,1331.602433,,1331.887273,1331.887294,1331.901863,1331.901863,0.0005257,1331.901863,1333.605691,400,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.717149099999915],1,[1.717261299999791],[1.7172673000000032],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,20,3,243,1,1333.618816,,1333.611916,1333.618816,1333.719268,1334.61882,1334.61882,1334.92142,space,0.3013841,None,1334.922939,1335.335266,,1335.587166,1335.587186,1335.60118,1335.60118,0.0005148,1335.60118,1338.089025,300,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[2.5004033000000163],1,[2.5005631999997604],[2.500570300000163],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,20,4,244,9,1338.101579,,1338.095352,1338.101579,1338.201669,1339.10143,1339.10143,1339.18767,space,0.0727221,None,1339.189213,1339.301369,1339.667259,1339.645131,1339.645153,1339.667259,1339.667259,0.0005454,1339.667259,1341.804221,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[2.1577719000001707],1,[2.15786960000014],[2.1578747000003204],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,20,5,245,7,1341.817732,,1341.81039,1341.817732,1341.918111,1342.817654,1342.817654,1343.1042,space,0.2832105,None,1343.105823,1343.517468,1343.883435,1343.874935,1343.874955,1343.883435,1343.883435,0.0005496,1343.883435,1345.104205,200,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.2279163999996854],1,[1.2280283000000054],[1.2280339999997523],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,20,6,246,8,1345.117571,,1345.110656,1345.117571,1345.217384,1346.117209,1346.117209,1346.186991,space,0.0550836,None,1346.188535,1346.900397,,1347.16551,1347.165529,1347.183199,1347.183199,0.0005225,1347.183199,1348.469769,400,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.3029783000001771],1,[1.3030738000002202],[1.3030794000001151],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,20,7,247,3,1348.483369,,1348.476069,1348.483369,1348.583597,1349.483525,1349.483525,1349.936196,space,0.4455467,None,1349.93773,1350.050263,,1350.319989,1350.320009,1350.332663,1350.332663,0.0005269,1350.332663,1351.619235,100,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.2980517000000873],1,[1.2981534999998985],[1.2981589000000895],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,20,8,248,4,1351.633085,,1351.625699,1351.633085,1351.733224,1352.632944,1352.632944,1352.869338,space,0.2220085,None,1352.870892,1353.282773,,1353.560327,1353.560346,1353.582236,1353.582236,0.0004693,1353.582236,1354.785756,400,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.2241589999998723],1,[1.2242661999998745],[1.2242716000000655],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,20,9,249,5,1354.799659,,1354.792109,1354.799659,1354.899445,1355.799318,1355.799318,1356.01893,space,0.2121727,None,1356.020547,1356.732395,,1357.019124,1357.019143,1357.031818,1357.031818,0.0005359,1357.031818,1358.119335,500,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.098765100000037],1,[1.0988736999997855],[1.0988790999999765],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,20,10,250,6,1358.132219,,1358.125828,1358.132219,1358.232312,1359.132061,1359.132061,1359.302677,space,0.1659455,None,1359.304225,1359.415361,1359.731399,1359.707781,1359.7078,1359.731399,1359.731399,0.0004811,1359.731399,1362.919579,120,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[3.210375799999838],1,[3.210538499999984],[3.210546400000112],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,20,11,251,11,1362.931925,,1362.925956,1362.931925,1363.031699,1363.93149,1363.93149,1364.26758,space,0.3261451,None,1364.269155,1364.981727,1365.281229,1365.26902,1365.269039,1365.281229,1365.281229,0.0005158,1365.281229,1367.934464,500,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[2.6642296999998507],1,[2.6643309999999474],[2.664336800000001],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,21,0,252,11,1367.947668,,1367.940992,1367.947668,1368.04777,1368.947606,1368.947606,1369.033437,space,0.0690996,None,1369.035018,1369.747341,,1370.019106,1370.019125,1370.029962,1370.029962,0.000518,1370.029962,1371.716669,400,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.696311699999569],1,[1.6964084999999614],[1.6964144000003216],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,21,1,253,10,1371.730529,,1371.723016,1371.730529,1371.830503,1372.730681,1372.730681,1373.116965,space,0.3840098,None,1373.11855,1373.530469,1373.862904,1373.843172,1373.843197,1373.862904,1373.862904,0.0006712,1373.862904,1375.684381,300,[-0.02666666666666667],[-0.30833333333333335],[1],[0],[0],[1.8398213999998916],1,[1.83993479999981],[1.8399406999997154],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,21,2,254,8,1375.696724,,1375.690727,1375.696724,1375.796544,1376.696501,1376.696501,1377.299439,space,0.5904349,None,1377.300994,1378.013039,,1378.28734,1378.287359,1378.296413,1378.296413,0.0004484,1378.296413,1390.932733,600,[-0.025],[-0.31166666666666665],[1],[0],[0],[12.644097899999906],1,[12.644212299999708],[12.64421749999974],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,21,3,255,4,1390.944756,,1390.939048,1390.944756,1391.044903,1391.944555,1391.944555,1392.080967,space,0.1199338,None,1392.08375,1392.494364,1392.810328,1392.787377,1392.7874,1392.810328,1392.810328,0.0005661,1392.810328,1394.180546,100,[-0.025],[-0.31166666666666665],[1],[0],[0],[1.3918554000001677],1,[1.3919630999998844],[1.3919684000002235],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,21,4,256,3,1394.194185,,1394.186857,1394.194185,1394.295009,1395.194475,1395.194475,1395.313935,space,0.103142,None,1395.315478,1395.427499,1395.743345,1395.720942,1395.720962,1395.743345,1395.743345,0.0004871,1395.743345,1397.631513,20,[-0.021666666666666667],[-0.32666666666666666],[1],[0],[0],[1.9093610000004446],1,[1.909474500000215],[1.9094801000001098],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,21,5,257,5,1397.643813,,1397.637802,1397.643813,1397.743719,1398.643642,1398.643642,1400.962825,space,2.3084326,None,1400.964369,1401.67659,,1401.905971,1401.905991,1401.925775,1401.925775,0.0004679,1401.925775,1402.96289,300,[-0.021666666666666667],[-0.32666666666666666],[1],[0],[0],[1.055705499999931],1,[1.0558150999995632],[1.0558203999999023],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,21,6,258,7,1402.976411,,1402.969209,1402.976411,1403.0765,1403.976424,1403.976424,1404.129381,space,0.1417167,None,1404.130913,1404.542936,1404.858942,1404.836079,1404.836097,1404.858942,1404.858942,0.0004477,1404.858942,1407.079457,10,[-0.021666666666666667],[-0.32666666666666666],[1],[0],[0],[2.2421345000002475],1,[2.2422506999996585],[2.2422559999999976],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,21,7,259,2,1407.092636,,1407.086101,1407.092636,1407.192516,1408.09286,1408.09286,1408.111943,space,0.0129977,None,1408.113496,1408.825662,,1409.083156,1409.083175,1409.092196,1409.092196,0.0004659,1409.092196,1411.028102,200,[-0.021666666666666667],[-0.32666666666666666],[1],[0],[0],[1.9437847999997757],1,[1.9438853000001473],[1.9438907999997355],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,21,8,260,0,1411.042174,,1411.034374,1411.042174,1411.142118,1412.042086,1412.042086,1412.244611,space,0.1967072,None,1412.246092,1412.35859,1412.691313,1412.673837,1412.673856,1412.691313,1412.691313,0.0005126,1412.691313,1414.611436,10,[-0.015],[-0.305],[1],[0],[0],[1.936405299999933],1,[1.9365148000001682],[1.9365201999999044],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,21,9,261,1,1414.624952,,1414.61782,1414.624952,1414.725041,1415.624798,1415.624798,1415.928102,space,0.301549,None,1415.929697,1416.341299,,1416.619205,1416.619224,1416.640694,1416.640694,0.000447,1416.640694,1418.610778,120,[-0.015],[-0.305],[1],[0],[0],[1.9903721999999107],1,[1.9904744000000392],[1.990480099999786],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,21,10,262,6,1418.624549,,1418.617281,1418.624549,1418.724676,1419.624352,1419.624352,1419.894712,space,0.2636803,None,1419.896286,1420.007662,1420.32459,1420.303811,1420.303829,1420.32459,1420.32459,0.0004681,1420.32459,1423.077314,100,[-0.015],[-0.305],[1],[0],[0],[2.772331699999995],1,[2.7724456999999347],[2.7724512999998296],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,21,11,263,9,1423.090942,,1423.083551,1423.090942,1423.190678,1424.090448,1424.090448,1424.143516,space,0.0506658,None,1424.14506,1424.256969,1424.572971,1424.556973,1424.556992,1424.572971,1424.572971,0.0005226,1424.572971,1427.510241,280,[-0.015],[-0.305],[1],[0],[0],[2.9519212000000152],1,[2.95202960000006],[2.9520354000001134],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,22,0,264,4,1427.523305,,1427.516857,1427.523305,1427.623696,1428.523097,1428.523097,1428.876041,space,0.3425908,None,1428.877589,1429.289742,1429.605708,1429.589904,1429.589924,1429.605708,1429.605708,0.0005184,1429.605708,1432.642467,390,[-0.015],[-0.305],[1],[0],[0],[3.0512799000002815],1,[3.0513858999997865],[3.051391799999692],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,22,1,265,8,1432.656076,,1432.648654,1432.656076,1432.755896,1433.655874,1433.655874,1433.808567,space,0.1390115,None,1433.810095,1434.522412,,1434.811931,1434.811952,1434.82166,1434.82166,0.00053,1434.82166,1438.208462,690,[-0.015],[-0.305],[1],[0],[0],[3.395193599999857],1,[3.395297600000049],[3.395303299999796],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,22,2,266,3,1438.221919,,1438.214689,1438.221919,1438.321797,1439.221735,1439.221735,1439.34131,space,0.1095801,None,1439.342833,1439.455025,1439.771008,1439.750812,1439.750829,1439.771008,1439.771008,0.0004595,1439.771008,1443.457995,189,[-0.015],[-0.305],[1],[0],[0],[3.705964100000074],1,[3.706073800000013],[3.706079200000204],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,22,3,267,11,1443.471686,,1443.464612,1443.471686,1443.571482,1444.470926,1444.470926,1444.557737,space,0.0849638,None,1444.559288,1445.27085,1445.586837,1445.562721,1445.56274,1445.586837,1445.586837,0.0004701,1445.586837,1447.374218,900,[-0.015],[-0.305],[1],[0],[0],[1.8102011999999377],1,[1.8103110999995806],[1.8103164999997716],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,22,4,268,1,1447.38728,,1447.380603,1447.38728,1447.487501,1448.387311,1448.387311,1448.42367,space,0.0211648,None,1448.425286,1448.83709,1449.153026,1449.13791,1449.13793,1449.153026,1449.153026,0.0005222,1449.153026,1453.073088,490,[-0.015],[-0.305],[1],[0],[0],[3.9339280999997754],1,[3.9340343000003486],[3.934039499999926],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,22,5,269,6,1453.086706,,1453.079604,1453.086706,1453.186913,1454.086471,1454.086471,1454.139272,space,0.0425138,None,1454.140805,1454.25333,1454.569156,1454.559812,1454.559882,1454.569156,1454.569156,0.0007134,1454.569156,1458.055741,128,[-0.015],[-0.305],[1],[0],[0],[3.494433299999855],1,[3.4945426000003863],[3.494548600000144],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,22,6,270,0,1458.069457,,1458.062193,1458.069457,1458.169337,1459.06924,1459.06924,1459.606542,space,0.5271529,None,1459.608094,1459.719092,1460.051678,1460.031524,1460.031547,1460.051678,1460.051678,0.0005362,1460.051678,1462.639331,100,[-0.015],[-0.305],[1],[0],[0],[2.6063718999998855],1,[2.6065193999997973],[2.606526799999756],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,22,7,271,9,1462.652036,,1462.64558,1462.652036,1462.752151,1463.651932,1463.651932,1464.004426,space,0.3368128,None,1464.005971,1464.118445,,1464.397856,1464.397876,1464.418126,1464.418126,0.000482,1464.418126,1466.472181,100,[-0.015],[-0.305],[1],[0],[0],[2.0729779000002964],1,[2.0731252000000495],[2.073132500000156],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,22,8,272,2,1466.485217,,1466.478562,1466.485217,1466.585088,1467.484951,1467.484951,1468.322101,space,0.8321219,None,1468.323662,1469.034724,1469.350641,1469.335826,1469.335853,1469.350641,1469.350641,0.0006382,1469.350641,1478.236948,192,[-0.015],[-0.305],[1],[0],[0],[8.899721899999804],1,[8.899839899999733],[8.899845999999798],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,22,9,273,7,1478.250113,,1478.243372,1478.250113,1478.350041,1479.250084,1479.250084,1479.270474,space,0.0179309,None,1479.271992,1479.68318,,1479.955889,1479.955909,1479.966423,1479.966423,0.0004653,1479.966423,1482.786561,300,[-0.015],[-0.305],[1],[0],[0],[2.829351200000019],1,[2.8295046000002912],[2.829512100000102],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,22,10,274,5,1482.799297,,1482.792785,1482.799297,1482.899486,1483.799147,1483.799147,1483.91872,space,0.1088386,None,1483.920251,1484.632334,,1484.908926,1484.908946,1484.931766,1484.931766,0.0004844,1484.931766,1487.518731,500,[-0.015],[-0.305],[1],[0],[0],[2.608548400000018],1,[2.6086576000002424],[2.6086631000002853],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,22,11,275,10,1487.532294,,1487.525157,1487.532294,1487.632136,1488.532059,1488.532059,1488.852457,space,0.3188509,None,1488.854019,1489.265244,,1489.552974,1489.552994,1489.564702,1489.564702,0.0005378,1489.564702,1494.118174,295,[-0.015],[-0.305],[1],[0],[0],[4.563840900000287],1,[4.563948399999845],[4.563953699999729],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,23,0,276,3,1494.131248,,1494.124588,1494.131248,1494.23143,1495.131225,1495.131225,1495.417406,space,0.281692,None,1495.418974,1495.531149,1495.847041,1495.82597,1495.825988,1495.847041,1495.847041,0.0004443,1495.847041,1501.199893,158,[-0.015],[-0.305],[1],[0],[0],[5.37276699999984],1,[5.372867199999746],[5.372872699999789],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
